fonte,tipo,termo,conteudo,relevancia,regiao,cliente,fonte_busca,categoria,data_coleta,valor,url,buscador,posicao,canal,video_id,publicado_em,autor,likes,video_titulo,desenvolvedor,rating,installs,app_id
Google Suggest,sugestao,bitcoin,bitcoin para iniciantes,600.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para 2030,560.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para hoje,559.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para 2026,558.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para dolar hoje,557.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para leigos,556.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para real hoje,555.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para comprar,554.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para todos,553.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para usd,552.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para euro,551.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para satoshi,550.0,br,chrome,web,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com cartao de credito,602.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com potencial de crescimento,601.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,http://bitcoin.com,600.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com exchange,561.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com pool,560.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com wallet,559.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com login,558.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com au,557.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com app,556.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com news,555.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com wallet app,554.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com en español,553.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com wallet login,552.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com logo,551.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com reviews,550.0,br,chrome,web,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem kyc,1251.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem corretora,1250.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem taxa,950.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem internet,850.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem medo,601.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem rastro,600.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem fundo,558.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem lastro,557.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem imposto,556.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem declarar,555.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem custodia,554.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem corretagem,553.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem kyc reddit,552.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem risco,551.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem medo abraham,550.0,br,chrome,web,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobre custodia,601.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobre,600.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobre dolar,562.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin hoje,561.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin bank,560.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin assinale a alternativa correta,559.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin cash,558.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tudo sobre,557.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,mercado bitcoin sobre,556.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,imposto sobre bitcoin,555.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,livro sobre bitcoin,554.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,notícias sobre bitcoin,553.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,trump sobre bitcoin,552.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,filme sobre bitcoin,551.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,curso sobre bitcoin,550.0,br,chrome,web,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra real,601.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra dolar,600.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra,559.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra ethereum,558.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra el dolar,557.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra oro,556.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,trump contra bitcoin,555.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pro contra,554.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,apostar contra bitcoin,553.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,xrp contra bitcoin,552.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pro und contra,551.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,prestamo contra bitcoin,550.0,br,chrome,web,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin até o final do ano,1250.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate 2030,601.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate 2025,600.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate onde vai,561.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate o fim do ano,560.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate dezembro 2024,559.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate 2026,558.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate final de 2024,557.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate,556.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate dezembro,555.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate quando vai subir,554.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate final de 2025,553.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate 2040,552.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin cai ate quando,551.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobe ate quando,550.0,br,chrome,web,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs dolar,1251.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs real,1250.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ouro,1050.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs m2,700.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs gold,650.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ethereum,601.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ouro gráfico,600.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs usd,556.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs dollar,555.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs cdi,554.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs bitcoin cash,553.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs monero,552.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs m2 money supply,551.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs gold chart,550.0,br,chrome,web,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,melhor que bitcoin,601.0,br,chrome,web,categoria_Comparações_melhor que,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin melhor investimento,600.0,br,chrome,web,categoria_Comparações_melhor que,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin melhor corretora,551.0,br,chrome,web,categoria_Comparações_melhor que,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin melhor horario comprar,550.0,br,chrome,web,categoria_Comparações_melhor que,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum,1250.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ouro,651.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou criptomoeda,650.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou dolar,602.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum hoje,601.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou nada,600.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou cdb,558.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou solana,557.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou etf,556.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou xrp,555.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou cdi,554.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou tesouro direto,553.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum qual o melhor,552.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum 2025,551.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou fundos imobiliarios,550.0,br,chrome,web,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e ethereum,1250.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e criptomoedas é a mesma coisa,950.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e os pobres,750.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e dolar,602.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é seguro,601.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e ouro,600.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e ethereum hoje,558.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e blockchain,557.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e ethereum caindo,556.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e real,555.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é crime,554.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é confiavel,553.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e bitcoin,552.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e os pobres mircea popescu,551.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é bom investimento,550.0,br,chrome,web,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin hoje,1250.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoinheiros,700.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ao vivo,650.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin live,601.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin caindo,600.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin hyper,559.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoins,558.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin agora,557.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin miner,556.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin nubank,555.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin hoje ao vivo,554.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin cash,553.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin primo pobre,552.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mining app,551.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin 2025,550.0,br,chrome,youtube,top,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ao vivo,1250.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin agora,850.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin analise,601.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin augusto backes,600.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ainda vale a pena,560.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ao vivo hoje,559.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin analise hoje,558.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin agora ao vivo,557.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ancapsu,556.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin analysis,555.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin aula,554.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin anonimo,553.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin autocustódia cold wallet,552.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin animação,551.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin a cara da riqueza,550.0,br,chrome,youtube,expansao_a,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin bruno perini,1000.0,br,chrome,youtube,expansao_b,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin bank,750.0,br,chrome,youtube,expansao_b,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin brasil,601.0,br,chrome,youtube,expansao_b,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin black pill tutoriais,600.0,br,chrome,youtube,expansao_b,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin binance,560.0,br,chrome,youtube,expansao_b,2025-12-12 00:00:49,,,,,,,,,,,,,,
